gene,attribution
RPL23AP32,0.0015335391432566043
SERHL2,0.0015303774846922213
IL17C,0.001511750102050542
MFSD7,0.0015046387286381613
ZNF704,0.0014817228387318648
LOC553103,0.0014812047571067617
WNT10B,0.001458978501492218
FDPSP2,0.0014505842297033282
LOC101929240,0.0014501439849602135
LOC728673,0.0014500109802493455
LOC494127,0.0014433691398304193
ANKRD16,0.0014314421861749515
DCST2,0.0014303199072542168
CCDC183,0.0014218635047430232
FLJ43681,0.0014144293130216386
SLC10A1,0.0014105832301101935
LOC102724571,0.001388974816177954
GCK,0.0013829282859706233
GOLGA6L5P,0.001380316079435135
MIR4674HG,0.0013736309673595352
ALOX15,0.0013735984131582066
LOC101927187,0.0013624166837813694
NRN1L,0.0013413462774241143
LOC101927815,0.0013361952785065595
